COMNAME,SVSPP,SPECIES_ITIS,INDEX_TYPE,LENGTH,CALIBRATION_FACTOR,CALIBRATION_CV,STOCK,SEASON,SEX
WINTER FLOUNDER,106,172905,NUMBER,125,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,126,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,126,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,127,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,127,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,128,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,128,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,129,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,129,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,130,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,130,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,131,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,131,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,132,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,132,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,133,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,133,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,134,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,134,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,135,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,135,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,136,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,136,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,137,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,137,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,138,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,138,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,139,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,139,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,140,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,140,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,141,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,141,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,142,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,142,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,143,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,143,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,144,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,144,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,145,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,145,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,146,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,146,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,147,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,147,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,148,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,148,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,149,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,149,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,150,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,150,19.73290852,,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,1,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,1,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,1,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,1,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,1,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,1,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,2,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,2,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,2,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,2,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,2,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,2,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,3,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,3,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,3,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,3,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,3,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,3,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,4,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,4,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,4,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,4,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,4,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,4,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,5,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,5,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,5,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,5,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,5,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,5,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,6,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,6,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,6,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,6,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,6,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,6,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,7,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,7,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,7,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,7,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,7,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,7,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,8,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,8,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,8,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,8,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,8,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,8,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,9,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,9,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,9,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,9,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,9,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,9,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,10,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,10,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,10,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,10,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,10,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,10,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,11,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,11,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,11,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,11,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,11,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,11,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,12,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,12,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,12,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,12,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,12,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,12,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,13,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,13,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,13,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,13,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,13,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,13,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,14,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,14,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,14,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,14,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,14,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,14,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,15,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,15,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,15,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,15,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,15,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,15,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,16,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,16,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,16,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,16,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,16,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,16,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,17,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,17,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,17,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,17,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,17,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,17,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,18,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,18,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,18,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,18,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,18,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,18,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,19,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,19,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,19,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,19,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,19,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,19,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,20,3.857302,0.21,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,20,3.857302,0.21,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,20,3.857302,0.21,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,20,3.857302,0.21,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,20,3.857302,0.21,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,20,3.857302,0.21,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,21,3.621597,0.196,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,21,3.621597,0.196,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,21,3.621597,0.196,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,21,3.621597,0.196,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,21,3.621597,0.196,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,21,3.621597,0.196,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,22,3.385892,0.179,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,22,3.385892,0.179,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,22,3.385892,0.179,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,22,3.385892,0.179,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,22,3.385892,0.179,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,22,3.385892,0.179,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,23,3.150187,0.16,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,23,3.150187,0.16,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,23,3.150187,0.16,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,23,3.150187,0.16,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,23,3.150187,0.16,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,23,3.150187,0.16,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,24,2.914482,0.138,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,24,2.914482,0.138,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,24,2.914482,0.138,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,24,2.914482,0.138,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,24,2.914482,0.138,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,24,2.914482,0.138,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,25,2.678777,0.113,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,25,2.678777,0.113,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,25,2.678777,0.113,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,25,2.678777,0.113,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,25,2.678777,0.113,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,25,2.678777,0.113,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,26,2.443072,0.084,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,26,2.443072,0.084,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,26,2.443072,0.084,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,26,2.443072,0.084,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,26,2.443072,0.084,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,26,2.443072,0.084,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,27,2.207367,0.052,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,27,2.207367,0.052,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,27,2.207367,0.052,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,27,2.207367,0.052,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,27,2.207367,0.052,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,27,2.207367,0.052,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,28,1.971662,0.037,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,28,1.971662,0.037,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,28,1.971662,0.037,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,28,1.971662,0.037,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,28,1.971662,0.037,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,28,1.971662,0.037,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,29,1.971657,0.037,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,29,1.971657,0.037,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,29,1.971657,0.037,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,29,1.971657,0.037,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,29,1.971657,0.037,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,29,1.971657,0.037,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,30,1.971657,0.037,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,30,1.971657,0.037,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,30,1.971657,0.037,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,30,1.971657,0.037,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,30,1.971657,0.037,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,30,1.971657,0.037,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,31,1.971657,0.037,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,31,1.971657,0.037,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,31,1.971657,0.037,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,31,1.971657,0.037,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,31,1.971657,0.037,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,31,1.971657,0.037,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,32,1.971657,0.037,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,32,1.971657,0.037,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,32,1.971657,0.037,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,32,1.971657,0.037,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,32,1.971657,0.037,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,32,1.971657,0.037,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,33,1.971657,0.037,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,33,1.971657,0.037,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,33,1.971657,0.037,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,33,1.971657,0.037,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,33,1.971657,0.037,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,33,1.971657,0.037,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,34,1.971657,0.037,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,34,1.971657,0.037,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,34,1.971657,0.037,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,34,1.971657,0.037,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,34,1.971657,0.037,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,34,1.971657,0.037,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,35,1.971657,0.037,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,35,1.971657,0.037,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,35,1.971657,0.037,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,35,1.971657,0.037,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,35,1.971657,0.037,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,35,1.971657,0.037,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,36,1.971657,0.037,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,36,1.971657,0.037,SNEMA,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,36,1.971657,0.037,CCGOM,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,36,1.971657,0.037,GBK,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,36,1.971657,0.037,SNEMA,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,36,1.971657,0.037,CCGOM,FALL,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,37,1.971657,0.037,GBK,SPRING,NONE
YELLOWTAIL FLOUNDER,105,172909,NUMBER,37,1.971657,0.037,SNEMA,SPRING,NONE
